"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-01","10.96",,"0.00",,"0.0","0.0","15","23","6",,"  360","  330","16.1","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-02","4.92",,"0.00",,"0.0","0.0","13","27","5",,"   10","   20","12.1","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-03","5.82",,"0.00",,"0.0","0.0","23","37","16",,"  340","  330","17.0","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-04","8.50",,"0.00",,"0.0","0.0","21","24","11",,"  340","  340","16.1","21.0",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-05","5.82",,"0.00",,"0.0","0.0","21","31","15",,"   20","  300","12.1","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-06","5.37",,"0.00",,"0.0","0.0","22","30","12",,"   30","   30","12.1","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-07","10.07",,"0.00",,"0.0","0.0","27","46","17",,"  170","  160","21.0","30.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-08","5.14",,"0.34",,"0.0","0.0","41","43","37",,"  170","  170","25.1","32.0","    1","    1",,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-09","3.13",,"0.01",,"0.0","0.0","43","49","40",,"   30","   40","8.9","12.1","    1","    1",,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-10","8.50",,"0.00",,"0.0","0.0","52","66","41",,"  170","  180","21.9","25.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-11","11.41",,"0.10",,"0.0","0.0","62","69","56",,"  190","  170","25.9","34.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-12","13.42",,"0.32",,"0.6","0.0","43","62","23",,"  320","  310","23.9","32.0","    1",,,,,"    1",,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-13","11.63",,"0.00",,"0.0","1.2","23","26","16",,"  340","  340","19.9","25.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-14","4.47",,"0.00",,"0.0","0.0","20","29","13",,"   60","   70","12.1","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-15","8.28",,"0.00",,"0.0","0.0","33","48","23",,"  360","  340","19.9","28.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-16","8.95",,"0.10",,"1.7","1.2","22","26","5",,"  360","  330","18.1","29.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-17","7.38",,"0.00",,"0.1","1.2","12","22","7",,"   10","  360","15.0","23.0","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-18","4.25",,"0.00",,"0.0","1.2","18","37","8",,"  190","  200","10.1","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-19","8.28",,"0.00",,"0.0","0.0","30","49","18",,"  200","  200","15.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-20","8.72",,"0.00",,"0.0","0.0","49","65","40",,"  190","  200","18.1","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-21","10.29",,"0.00",,"0.0","0.0","58","69","49",,"  200","  200","19.9","25.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-22","14.99",,"0.17",,"0.0","0.0","59","63","51",,"  190","  180","30.0","40.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-23","9.17",,"0.00",,"0.0","0.0","49","51","38",,"  240","  230","21.0","33.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-24","5.37",,"0.00",,"0.0","0.0","41","51","30",,"  270","  290","15.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-25","5.14",,"0.00",,"0.0","0.0","40","59","25",,"  170","  260","12.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-26","8.50",,"0.00",,"0.0","0.0","46","62","34",,"  190","  190","23.0","29.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-27","9.40",,"0.52",,"0.0","0.0","54","61","50",,"  180","  190","25.1","34.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-28","8.28"," 1528","0.07",,"0.0","0.0","53","59","40",,"   20","  330","17.0","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-29","9.84"," 1632","0.00",,"0.0","0.0","42","51","29",,"  320","  310","23.0","30.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-30","6.93"," 0107","0.00",,"0.0","0.0","33","40","24",,"  360","  330","17.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-01-31","13.65"," 2004","0.00",,"0.0","0.0","39","59","27",,"  200","  210","23.9","33.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-01","11.18",,"0.22",,"0.0","0.0","50","54","27",,"  330","  320","21.0","27.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-02","7.83",,"0.00",,"0.0","0.0","27","32","19",,"  360","  330","19.9","27.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-03","8.28",,"0.01",,"0.0","0.0","31","51","22",,"  170","  170","21.9","28.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-04","7.83",,"0.63",,"0.0","0.0","45","52","28",,"  340","  320","23.0","29.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-05","6.71",,"0.00",,"0.0","0.0","31","39","24",,"  360","  360","21.0","25.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-06","5.59",,"0.64",,"0.0","0.0","38","43","36",,"   20","   20","10.1","13.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-07","9.40",,"0.99",,"0.0","0.0","38","44","29",,"  340","  320","17.0","23.0","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-08","2.91",,"0.00",,"0.0","0.0","33","47","22",,"   20","   10","8.9","12.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-09","8.05",,"0.01",,"0.0","0.0","43","66","28",,"  190","  200","21.0","25.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-10","4.92",,"2.69",,"0.0","0.0","56","58","50",,"  190","  180","16.1","21.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-11","9.40",,"0.62",,"0.0","0.0","54","63","32",,"  310","  330","21.0","28.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-12","12.75",,"0.00",,"0.0","0.0","34","39","31",,"   30","   40","18.1","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-13","5.59",,"0.01",,"0.0","0.0","43","60","38",,"  200","  190","19.9","25.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-14","10.74",,"0.37",,"0.0","0.0","58","64","55",,"  190","  200","18.1","23.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-15","12.08",,"0.01",,"0.0","0.0","67","77","63",,"  200","  210","25.9","38.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-16","10.96",,"0.12",,"0.0","0.0","62","70","42",,"  310","  310","28.0","36.9","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-17","6.71",,"1.27",,"0.0","0.0","43","48","41",,"  320","  350","15.0","19.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-18","8.05",,"0.00",,"0.0","0.0","46","61","34",,"  180","  170","18.1","23.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-19","12.53",,"0.00",,"0.0","0.0","64","76","58",,"  200","  180","25.1","38.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-20","14.99",,"0.00",,"0.0","0.0","70","80","63",,"  190","  190","29.1","36.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-21","11.63",,"0.68",,"0.0","0.0","67","74","49",,"  190","  180","25.1","32.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-22","4.70",,"0.37",,"0.0","0.0","54","63","51",,"  300","  290","19.9","27.1","    1","    1",,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-23","6.26",,"0.00",,"0.0","0.0","65","82","56",,"  180","  240","19.9","25.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-24","12.08",,"0.79",,"0.0","0.0","68","79","57",,"  310","  290","28.0","42.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-25","4.92",,"0.37",,"0.0","0.0","58","57","50",,"  200","  200","14.1","19.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-26","4.92",,"0.06",,"0.0","0.0","53","65","42",,"   30","   40","10.1","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-27","6.26",,"0.00",,"0.0","0.0","52","69","37",,"  170","  190","15.0","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-02-28","10.07",,"1.05",,"0.0","0.0","57","59","52",,"  180","  170","21.0","28.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-01","9.62",,"0.39",,"0.0","0.0","58","63","47",,"  330","  340","23.0","32.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-02","8.72",,"0.00",,"0.0","0.0","49","57","38",,"   40","   10","17.0","25.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-03","8.28",,"0.00",,"0.0","0.0","46","58","35",,"   50","   20","17.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-04","6.04",,"0.00",,"0.0","0.0","48","65","35",,"   70","   60","12.1","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-05","4.25",,"0.12",,"0.0","0.0","50","57","44",,"  150","  150","16.1","19.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-06","9.84",,"0.02",,"0.0","0.0","55","66","43",,"  300","  290","25.9","38.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-07","9.62",,"0.00",,"0.0","0.0","43","43","33",,"  320","  320","21.9","29.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-08","6.71",,"0.02",,"0.3","0.0","36","43","29",,"  320","  340","17.0","23.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-09","7.38",,"0.00",,"0.0","0.0","40","62","26",,"  190","  190","19.9","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-10","4.70",,"0.03",,"0.0","0.0","56","67","46",,"  200","   70","12.1","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-11","8.72",,"0.75",,"0.0","0.0","52","54","36",,"  330","  340","19.9","25.9","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-12","12.53",,"0.11",,"0.3","0.0","40","49","33",,"  360","  360","21.9","28.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-13","8.50",,"0.00",,"0.0","0.0","40","52","32",,"  360","  310","19.9","25.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-14","7.61",,"0.00",,"0.0","0.0","40","50","30",,"  320","  320","16.1","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-15","8.72",,"0.00",,"0.0","0.0","52","72","41",,"  240","  260","18.1","28.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-16","5.82",,"0.00",,"0.0","0.0","59","73","41",,"  180","  220","14.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-17","11.41",,"0.13",,"0.0","0.0","66","80","49",,"  200","  270","21.9","32.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-18","5.59",,"0.01",,"0.0","0.0","53","62","46",,"  360","  360","16.1","19.0",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-19","6.71",,"0.03",,"0.0","0.0","56","69","50",,"  170","  180","25.1","33.1","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-20","9.62",,"0.10",,"0.0","0.0","51","56","34",,"  320","  320","21.9","27.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-21","11.18",,"0.00",,"0.0","0.0","40","51","34",,"  310","  310","25.1","32.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-22","6.49",,"0.00",,"0.0","0.0","43","57","30",,"   10","  330","18.1","25.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-23","4.70",,"0.07",,"0.0","0.0","50","60","43",,"   70","   70","14.1","17.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-24","10.29",,"0.91",,"0.0","0.0","54","64","45",,"   40","  200","21.0","28.0","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-25","5.82",,"0.00",,"0.0","0.0","49","51","45",,"   30","  300","12.1","18.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-26","12.75",,"0.00",,"0.0","0.0","52","60","46",,"  170","  190","23.0","29.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-27","16.78",,"0.00",,"0.0","0.0","57","72","51",,"  170","  170","25.9","34.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-28","11.18",,"1.55",,"0.0","0.0","65","72","61",,"  190","  200","21.9","30.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-29","9.62",,"0.59",,"0.0","0.0","62","63","53",,"  280","  180","18.1","28.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-30","6.49",,"0.00",,"0.0","0.0","54","59","42",,"  300","  310","17.0","21.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-03-31","7.61",,"0.00",,"0.0","0.0","52","70","35",,"  200","  190","18.1","25.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-01","4.25",,"0.08",,"0.0","0.0","58","68","51",,"  340","  330","14.1","19.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-02","4.92",,"0.00",,"0.0","0.0","52","62","45",,"   20","   20","14.1","16.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-03","13.87",,"1.05",,"0.0","0.0","64","83","50",,"  210","  220","29.1","40.0","    1",,"    1",,"    1",,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-04","11.18",,"0.00",,"0.0","0.0","52","53","36",,"  320","  330","25.1","36.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-05","5.37",,"0.00",,"0.0","0.0","44","58","33",,"  100","  100","12.1","16.1",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-06","7.38",,"0.15",,"0.0","0.0","50","59","39",,"  360","  360","18.1","23.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-07","12.30",,"0.00",,"0.0","0.0","41","45","31",,"   20","  360","23.0","29.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-08","6.04",,"0.00",,"0.0","0.0","38","50","30",,"   30","   30","14.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-09","7.61",,"0.00",,"0.0","0.0","50","62","43",,"   10","  310","15.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-10","6.93",,"0.00",,"0.0","0.0","51","63","40",,"  310","   20","16.1","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-11","4.70",,"0.00",,"0.0","0.0","49","68","33",,"  190","  200","15.0","19.0","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-12","13.20",,"0.00",,"0.0","0.0","65","82","52",,"  190","  200","29.1","35.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-13","16.11",,"0.00",,"0.0","0.0","72","82","62",,"  200","  180","23.9","32.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-14","13.20",,"1.07",,"0.0","0.0","67","72","58",,"  320","  170","29.1","38.9","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-15","9.62",,"0.56",,"0.0","0.0","53","63","40",,"  290","  290","21.0","30.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-16","9.62",,"0.01",,"0.0","0.0","40","44","34",,"  310","  300","19.9","30.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-17","5.82",,"0.00",,"0.0","0.0","49","80","30",,"  260","  210","17.0","25.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-18","12.53",,"0.10",,"0.0","0.0","67","75","52",,"  340","  350","25.9","40.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-19","11.41",,"0.00",,"0.0","0.0","52","54","41",,"  360","  330","16.1","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-20","7.16",,"0.00",,"0.0","0.0","50","68","34",,"   40","   40","13.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-21","3.80",,"0.00",,"0.0","0.0","58","76","40",,"  130","  140","14.1","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-22","11.41",,"2.09",,"0.0","0.0","60","61","56",,"   90","   80","23.0","31.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-23","8.72",,"0.29",,"0.0","0.0","61","70","57",,"  110","  120","25.1","32.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-24","7.83",,"0.03",,"0.0","0.0","60","67","57",,"  360","  350","16.1","27.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-25","7.38",,"0.00",,"0.0","0.0","61","71","56",,"  360","   20","16.1","21.0",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-26","3.58",,"0.13",,"0.0","0.0","59","61","53",,"   10","  110","12.1","14.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-27","5.82",,"0.00",,"0.0","0.0","60","75","45",,"  320","  320","18.1","23.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-28","9.17",,"0.00",,"0.0","0.0","62","73","47",,"  360","  310","18.1","27.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-29","6.93",,"0.00",,"0.0","0.0","56","68","42",,"   30","  310","16.1","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-04-30","3.13",,"0.00",,"0.0","0.0","58","80","37",,"  180","  180","10.1","17.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-01","7.61",,"0.00",,"0.0","0.0","66","84","48",,"  180","  180","18.1","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-02","8.05",,"0.00",,"0.0","0.0","73","86","60",,"  200","  200","19.9","25.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-03","9.84",,"0.00",,"0.0","0.0","76","87","65",,"  190","  180","18.1","23.9",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-04","7.16",,"0.04",,"0.0","0.0","75","78","69",,"  190","  200","17.0","23.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-05","4.03",,"1.15",,"0.0","0.0","68","71","57",,"  310","  320","13.0","17.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-06","5.82",,"0.05",,"0.0","0.0","65","83","54",,"  330","  320","29.1","36.0","    1","    1","    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-07","5.14",,"0.00",,"0.0","0.0","67","83","56",,"   20","   20","16.1","21.0",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-08","2.46",,"0.00",,"0.0","0.0","68","83","53",,"   50","   10","8.1","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-09","8.05",,"0.00",,"0.0","0.0","71","88","56",,"  200","  210","18.1","25.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-10","6.49",,"0.14",,"0.0","0.0","77","89","67",,"   80","  190","13.0","18.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-11","6.26",,"0.00",,"0.0","0.0","79","89","68",,"  190","  200","16.1","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-12","5.82",,"0.00",,"0.0","0.0","78","90","65",,"  220","  280","13.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-13","4.25",,"0.00",,"0.0","0.0","77","91","62",,"  270","  280","13.0","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-14","3.36",,"0.00",,"0.0","0.0","80","92","66",,"   20","  310","8.9","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-15","4.92",,"0.00",,"0.0","0.0","81","93","69",,"  160","   40","17.0","21.9",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-16","5.37",,"1.83",,"0.0","0.0","76","87","66",,"  160","  170","19.9","28.0","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-17","2.91",,"0.50",,"0.0","0.0","73","83","67",,"  170","  170","23.0","27.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-18","5.14",,"0.38",,"0.0","0.0","74","84","68",,"  190","  190","25.9","35.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-19","6.93",,"0.03",,"0.0","0.0","75","88","67",,"  320","  280","17.0","25.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-20","5.37",,"0.14",,"0.0","0.0","78","92","64",,"  330","  340","17.0","21.9","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-21","5.82",,"0.00",,"0.0","0.0","75","87","67",,"  160","  160","17.0","21.0",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-22","4.70",,"0.39",,"0.0","0.0","76","87","66",,"  360","  350","25.9","33.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-23","4.47",,"0.00",,"0.0","0.0","75","89","66",,"   20","  320","14.1","16.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-24","3.80",,"0.00",,"0.0","0.0","78","90","67",,"   20","   30","12.1","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-25","3.80",,"0.00",,"0.0","0.0","78","91","66",,"  230","  220","15.0","21.9",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-26","3.80",,"0.22",,"0.0","0.0","74","84","67",,"  200","  290","8.1","21.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2018-05-27","3.36",,"0.00",,"0.0","0.0","78","90","68",,"  130","  120","17.0","21.0","    1",,"    1",,,,,,
